NIS,REGION,SEX,AGE,POPULATION,MORTALITY_TOTAL,MORTALITY_ATTR
12005,FL,F,"[80,85)",353,17,2.05322766347129
12007,FL,F,"[80,85)",410,21,2.44549942399596
12009,FL,F,"[80,85)",291,13,1.56793288063298
12014,FL,F,"[80,85)",802,35,4.31904904144073
12021,FL,F,"[80,85)",722,32,3.88184908387871
12025,FL,F,"[80,85)",1374,50,5.92601542014087
12026,FL,F,"[80,85)",396,19,2.28507294809932
12029,FL,F,"[80,85)",333,16,1.98004083623171
12035,FL,F,"[80,85)",424,17,2.09800651823233
12040,FL,F,"[80,85)",449,18,2.09824566547664
12041,FL,F,"[80,85)",483,32,3.74683143884436
13001,FL,F,"[80,85)",213,8,1.00949370994343
13002,FL,F,"[80,85)",41,2,0.252940078177258
13003,FL,F,"[80,85)",375,13,1.58797665711435
13004,FL,F,"[80,85)",284,6,0.729445884841852
13006,FL,F,"[80,85)",159,6,0.723773987826561
13008,FL,F,"[80,85)",653,29,3.50994776448692
13010,FL,F,"[80,85)",177,12,1.40180325585687
13011,FL,F,"[80,85)",540,28,3.2371800481192
13012,FL,F,"[80,85)",162,8,0.938135354294551
13013,FL,F,"[80,85)",265,16,1.86470931537726
13014,FL,F,"[80,85)",306,11,1.33355125912092
13016,FL,F,"[80,85)",161,3,0.366645286466064
13017,FL,F,"[80,85)",337,12,1.40253114080654
13019,FL,F,"[80,85)",222,10,1.20312504392278
13021,FL,F,"[80,85)",169,5,0.605418934900041
13023,FL,F,"[80,85)",106,6,0.742521108806866
13025,FL,F,"[80,85)",672,25,2.96556597944796
13029,FL,F,"[80,85)",177,9,1.10118920424875
13031,FL,F,"[80,85)",251,10,1.20281982040496
13035,FL,F,"[80,85)",209,3,0.376263207102356
13036,FL,F,"[80,85)",183,5,0.614654904553004
13037,FL,F,"[80,85)",167,11,1.31286235357704
13040,FL,F,"[80,85)",797,39,4.74599482019213
13044,FL,F,"[80,85)",156,6,0.690294417824589
13046,FL,F,"[80,85)",190,4,0.482705648969233
13049,FL,F,"[80,85)",398,15,1.78843803783428
13053,FL,F,"[80,85)",264,13,1.50665183674757
23002,FL,F,"[80,85)",525,21,2.29593174955382
23003,FL,F,"[80,85)",432,18,1.81667072946361
23009,FL,F,"[80,85)",28,2,0.203405993396476
23016,FL,F,"[80,85)",858,33,3.6340859868563
23023,FL,F,"[80,85)",148,9,0.936965686490811
23024,FL,F,"[80,85)",163,12,1.23994210403215
23025,FL,F,"[80,85)",708,24,2.67639749290584
23027,FL,F,"[80,85)",707,37,3.79858555126456
23032,FL,F,"[80,85)",113,6,0.609817399697878
23033,FL,F,"[80,85)",183,10,0.945449591741126
23038,FL,F,"[80,85)",210,5,0.520364912254534
23039,FL,F,"[80,85)",179,9,1.00733504742517
23044,FL,F,"[80,85)",239,8,0.874571512428968
23045,FL,F,"[80,85)",366,14,1.58640393440065
23047,FL,F,"[80,85)",217,9,1.10058950449543
23050,FL,F,"[80,85)",341,15,1.57648636739014
23052,FL,F,"[80,85)",300,5,0.519674483270866
23060,FL,F,"[80,85)",241,9,0.966867924797407
23062,FL,F,"[80,85)",476,20,2.03775198673548
23064,FL,F,"[80,85)",82,6,0.600936639151211
23077,FL,F,"[80,85)",594,27,2.89611367237077
23081,FL,F,"[80,85)",225,9,0.98355641131
23086,FL,F,"[80,85)",280,5,0.55015799203762
23088,FL,F,"[80,85)",626,25,2.96518729690209
23094,FL,F,"[80,85)",528,15,1.69043052479249
23096,FL,F,"[80,85)",375,21,2.3804808541236
23097,FL,F,"[80,85)",190,6,0.653120049704461
23098,FL,F,"[80,85)",94,1,0.110475564833538
23099,FL,F,"[80,85)",202,6,0.660979554164106
23100,FL,F,"[80,85)",81,2,0.203537719806106
23101,FL,F,"[80,85)",257,12,1.11741502678679
23102,FL,F,"[80,85)",282,15,1.60702255480427
23103,FL,F,"[80,85)",211,11,1.13152088702834
23104,FL,F,"[80,85)",183,6,0.625881853110496
23105,FL,F,"[80,85)",188,8,0.88448278895404
24001,FL,F,"[80,85)",625,29,3.45543352177467
24007,FL,F,"[80,85)",176,3,0.368586438489159
24008,FL,F,"[80,85)",112,3,0.360451594327381
24009,FL,F,"[80,85)",152,6,0.638370715295484
24011,FL,F,"[80,85)",182,7,0.774442082680602
24014,FL,F,"[80,85)",207,7,0.832678862339946
24016,FL,F,"[80,85)",125,3,0.307208329760357
24020,FL,F,"[80,85)",431,13,1.54489944559103
24028,FL,F,"[80,85)",109,4,0.486957481340321
24033,FL,F,"[80,85)",275,9,1.05046840869624
24038,FL,F,"[80,85)",395,11,1.24710017368709
24041,FL,F,"[80,85)",111,3,0.289075301417693
24043,FL,F,"[80,85)",154,6,0.667344090197055
24045,FL,F,"[80,85)",156,12,1.29986567673798
24048,FL,F,"[80,85)",226,7,0.845118035303926
24054,FL,F,"[80,85)",157,2,0.242512736807987
24055,FL,F,"[80,85)",343,17,1.69183506525757
24059,FL,F,"[80,85)",314,12,1.14506991950743
24062,FL,F,"[80,85)",1541,40,4.66610719595634
24066,FL,F,"[80,85)",238,7,0.756210048598878
24086,FL,F,"[80,85)",144,2,0.211756035518472
24094,FL,F,"[80,85)",283,10,1.18240975940821
24104,FL,F,"[80,85)",364,14,1.34625983099434
24107,FL,F,"[80,85)",663,18,2.01000179324147
24109,FL,F,"[80,85)",252,8,0.960219503748069
24130,FL,F,"[80,85)",140,9,1.06179726097328
24133,FL,F,"[80,85)",130,5,0.584210766835701
24134,FL,F,"[80,85)",503,15,1.71080970238715
24135,FL,F,"[80,85)",159,7,0.822177894134975
24137,FL,F,"[80,85)",100,4,0.477211211499155
31003,FL,F,"[80,85)",254,10,1.26314604714027
31004,FL,F,"[80,85)",509,20,2.27400418572785
31005,FL,F,"[80,85)",2675,102,13.1515363245027
31006,FL,F,"[80,85)",242,10,1.27111237536682
31012,FL,F,"[80,85)",265,11,1.41676853473744
31022,FL,F,"[80,85)",414,15,1.94250949433276
31033,FL,F,"[80,85)",414,21,2.68131758692795
31040,FL,F,"[80,85)",382,9,1.16851587557861
31042,FL,F,"[80,85)",43,2,0.236692723915354
31043,FL,F,"[80,85)",1034,46,5.18825395311511
32003,FL,F,"[80,85)",311,13,1.69144775368646
32006,FL,F,"[80,85)",169,11,1.34700824707892
32010,FL,F,"[80,85)",191,14,1.73358770280363
32011,FL,F,"[80,85)",243,10,1.17757289753838
32030,FL,F,"[80,85)",59,2,0.256015959473526
33011,FL,F,"[80,85)",738,34,4.14835521837329
33016,FL,F,"[80,85)",19,1,0.113338105847645
33021,FL,F,"[80,85)",373,21,2.331340129175
33029,FL,F,"[80,85)",343,14,1.72267306538934
33037,FL,F,"[80,85)",202,9,1.10908404916415
